Clave Estado,Estado,Clave Municipio,Municipio,Latitud,Longitud,Error
16,Michoacán De Ocampo,51,Marcos Castellanos,20.0503985,-102.9510614,
16,Michoacán De Ocampo,52,Lázaro Cárdenas,18.0825417,-102.4826715,
16,Michoacán De Ocampo,53,Morelia,19.7027116,-101.1923818,
16,Michoacán De Ocampo,54,Morelos,19.99191575,-101.4423434,
16,Michoacán De Ocampo,55,Múgica,18.96739345,-102.1310292,
16,Michoacán De Ocampo,56,Nahuatzen,19.64975435,-101.8773947,
16,Michoacán De Ocampo,57,Nocupétaro,19.0778092,-101.2097024,
16,Michoacán De Ocampo,58,Nuevo Parangaricutiro,19.3930914,-102.18369,
16,Michoacán De Ocampo,59,Nuevo Urecho,19.1586549,-101.8662641,
16,Michoacán De Ocampo,60,Numarán,20.2583311,-101.9682452,
16,Michoacán De Ocampo,61,Ocampo,19.58566525,-100.3240925,
16,Michoacán De Ocampo,62,Pajacuarán,20.1500001,-102.5186322,
16,Michoacán De Ocampo,63,Panindícuaro,20.01814005,-101.7675159,
16,Michoacán De Ocampo,64,Parácuaro,19.0700692,-102.2195835,
16,Michoacán De Ocampo,65,Paracho,19.654276,-102.0596099,
16,Michoacán De Ocampo,66,Pátzcuaro,19.5136796,-101.6099596,
16,Michoacán De Ocampo,67,Penjamillo,20.09460555,-101.8987365,
16,Michoacán De Ocampo,68,Peribán,19.4941114,-102.4560107,
16,Michoacán De Ocampo,69,La Piedad,20.3429949,-102.0311241,
16,Michoacán De Ocampo,70,Purépero,19.91055285,-102.0105333,
16,Michoacán De Ocampo,71,Puruándiro,20.1194479,-101.5406729,
16,Michoacán De Ocampo,72,Queréndaro,19.7263241,-100.8386758,
16,Michoacán De Ocampo,73,Quiroga,19.70771635,-101.5687017,
16,Michoacán De Ocampo,74,Cojumatlán De Régules,20.10936965,-102.8859131,
16,Michoacán De Ocampo,75,Los Reyes,19.66322145,-102.369925,
16,Michoacán De Ocampo,76,Sahuayo,20.04813265,-102.7821637,
16,Michoacán De Ocampo,77,San Lucas,18.5880402,-100.7984637,
16,Michoacán De Ocampo,78,Santa Ana Maya,20.02265875,-101.0201296,
16,Michoacán De Ocampo,79,Salvador Escalante,19.3909617,-101.6637647,
16,Michoacán De Ocampo,80,Senguio,19.7464556,-100.34736,
16,Michoacán De Ocampo,81,Susupuato,19.1758231,-100.4114376,
16,Michoacán De Ocampo,82,Tacámbaro,19.24997155,-101.4519835,
16,Michoacán De Ocampo,83,Tancítaro,19.35418,-102.3703103,
16,Michoacán De Ocampo,84,Tangamandapio,19.8901487,-102.465662,
16,Michoacán De Ocampo,85,Tangancícuaro,19.8734565,-102.2941892,
16,Michoacán De Ocampo,86,Tanhuato,20.27213745,-102.3439198,
16,Michoacán De Ocampo,87,Taretan,19.32566695,-101.8971177,
16,Michoacán De Ocampo,88,Tarímbaro,19.81627885,-101.1637311,
16,Michoacán De Ocampo,89,Tepalcatepec,19.07915515,-102.8499977,
16,Michoacán De Ocampo,90,Tingambato,19.50638655,-101.8533699,
16,Michoacán De Ocampo,91,Tingüindín,19.8061444,-102.5354859,
16,Michoacán De Ocampo,92,Tiquicheo De Nicolás Romero,19.0710774,-100.8171376,
16,Michoacán De Ocampo,93,Tlalpujahua,19.78378475,-100.2151113,
16,Michoacán De Ocampo,94,Tlazazalca,20.01497895,-102.0483983,
16,Michoacán De Ocampo,95,Tocumbo,19.6775568,-102.55709,
16,Michoacán De Ocampo,96,Tumbiscatío,18.58372295,-102.4946597,
16,Michoacán De Ocampo,97,Turicato,18.9428598,-101.4025178,
16,Michoacán De Ocampo,98,Tuxpan,19.57749565,-100.4876386,
16,Michoacán De Ocampo,99,Tuzantla,19.2240506,-100.6049625,
16,Michoacán De Ocampo,100,Tzintzuntzan,19.61111475,-101.5407361,
16,Michoacán De Ocampo,101,Tzitzio,19.4264257,-100.9117308,
16,Michoacán De Ocampo,102,Uruapan,19.40604335,-102.03429,
16,Michoacán De Ocampo,103,Venustiano Carranza,20.145855,-102.6835073,
16,Michoacán De Ocampo,104,Villamar,20.0196271,-102.5961091,
16,Michoacán De Ocampo,105,Vista Hermosa,20.26309765,-102.4831407,
16,Michoacán De Ocampo,106,Yurécuaro,20.2945451,-102.2156593,
16,Michoacán De Ocampo,107,Zacapu,19.83028555,-101.8444215,
16,Michoacán De Ocampo,108,Zamora,20.0290033,-102.2712687,
16,Michoacán De Ocampo,109,Zináparo,20.17831275,-102.011458,
16,Michoacán De Ocampo,110,Zinapécuaro,19.8563181,-100.7709097,
16,Michoacán De Ocampo,111,Ziracuaretiro,19.4387771,-101.9292123,
16,Michoacán De Ocampo,112,Zitácuaro,19.4363427,-100.3179388,
16,Michoacán De Ocampo,113,José Sixto Verduzco,20.2417134,-101.5901526,
16,Michoacán De Ocampo,999,No Especificado,19.207098,-101.878113,
17,Morelos,1,Amacuzac,18.5880683,-99.37677242,
17,Morelos,2,Atlatlahucan,18.9409472,-98.88710455,
17,Morelos,3,Axochiapan,18.52456425,-98.76026289,
17,Morelos,4,Ayala,18.6968614,-98.97998875,
17,Morelos,5,Coatlán Del Río,18.73427325,-99.45219239,
17,Morelos,6,Cuautla,18.82294225,-98.97229949,
17,Morelos,7,Cuernavaca,18.9218274,-99.2342282,
17,Morelos,8,Emiliano Zapata,18.80939095,-99.18603462,
17,Morelos,9,Huitzilac,19.05862315,-99.23212072,
17,Morelos,10,Jantetelco,18.67010935,-98.75668894,
17,Morelos,11,Jiutepec,18.88638935,-99.1701224,
17,Morelos,12,Jojutla,18.6000251,-99.22997157,
17,Morelos,13,Jonacatepec De Leandro Valle,18.75,-99,
17,Morelos,14,Mazatepec,18.6875552,-99.35844667,
17,Morelos,15,Miacatlán,18.8038662,-99.36134821,
17,Morelos,16,Ocuituco,18.8791119,-98.77728329,
17,Morelos,17,Puente De Ixtla,18.5876232,-99.31258204,
17,Morelos,18,Temixco,18.8476735,-99.24559451,
17,Morelos,19,Tepalcingo,18.56943655,-98.9080883,
17,Morelos,20,Tepoztlán,18.9914959,-99.10254533,
17,Morelos,21,Tetecala,18.68782235,-99.41560903,
17,Morelos,22,Tetela Del Volcán,18.918346,-98.7201525,
17,Morelos,23,Tlalnepantla,19.0297838,-98.98581964,
17,Morelos,24,Tlaltizapán De Zapata,18.7045227,-99.14191732,
17,Morelos,25,Tlaquiltenango,18.49892245,-99.10152846,
17,Morelos,26,Tlayacapan,18.9435437,-98.97125983,
17,Morelos,27,Totolapan,18.99638405,-98.93154801,
17,Morelos,28,Xochitepec,18.76533085,-99.23389807,
17,Morelos,29,Yautepec,18.86529045,-99.06188084,
17,Morelos,30,Yecapixtla,18.8594955,-98.87444434,
17,Morelos,31,Zacatepec,18.65059575,-99.20307755,
17,Morelos,32,Zacualpan De Amilpas,18.7846509,-98.7656997,
17,Morelos,33,Temoac,18.7598621,-98.79213503,
17,Morelos,34,Coatetelco,18.7291786,-99.32712948,
17,Morelos,35,Xoxocotla,18.6846227,-99.2458636,
17,Morelos,56,No Especificado,18.9260998,-99.230751,
17,Morelos,999,No Especificado,18.9260998,-99.230751,
18,Nayarit,1,Acaponeta,18.9260998, -99.230751,
18,Nayarit,2,Ahuacatlán,22.4604948,-105.2485721,
18,Nayarit,3,Amatlán De Cañas,21.05124985,-104.5614685,
18,Nayarit,4,Compostela,20.7992546,-104.3972115,
18,Nayarit,5,Huajicori,21.1137323,-105.0388923,
18,Nayarit,6,Ixtlán Del Río,22.81082405,-105.2032725,
18,Nayarit,7,Jala,21.02905655,-104.327737,
18,Nayarit,8,Xalisco,21.2025645,-104.4450318,
18,Nayarit,9,Del Nayar,21.39924215,-104.942178,
18,Nayarit,10,Rosamorada,22.05612905,-104.5931934,
18,Nayarit,11,Ruíz,22.1502688,-105.2563055,
18,Nayarit,12,San Blas,22.0163591,-104.8767881,
18,Nayarit,13,San Pedro Lagunillas,21.8438765,-104.8714854,
18,Nayarit,14,Santa María Del Oro,21.16698955,-104.7179133,
18,Nayarit,15,Santiago Ixcuintla,21.34715775,-104.5987369,
18,Nayarit,16,Tecuala,21.959108,-105.5519895,
18,Nayarit,17,Tepic,22.3477475,-105.4903059,
18,Nayarit,18,Tuxpan,21.5044414,-104.8946667,
18,Nayarit,19,La Yesca,21.99295325,-105.4197544,
18,Nayarit,20,Bahía De Banderas,21.58933625,-104.195209,
18,Nayarit,999,No Especificado,20.8288596,-105.3175615,
19,Nuevo León,1,Abasolo,21.8438765,-104.8714854,
19,Nuevo León,2,Agualeguas,25.93952215,-100.4111072,
19,Nuevo León,3,Los Aldamas,26.29534645,-99.70133152,
19,Nuevo León,4,Allende,26.09624975,-99.27634365,
19,Nuevo León,5,Anáhuac,25.29883425,-100.0452016,
19,Nuevo León,6,Apodaca,27.32279865,-100.0663184,
19,Nuevo León,7,Aramberri,25.7871006,-100.1850769,
19,Nuevo León,8,Bustamante,24.22172555,-99.92413452,
19,Nuevo León,9,Cadereyta Jiménez,26.57133255,-100.5700509,
19,Nuevo León,10,El Carmen,25.517337,-99.87117352,
19,Nuevo León,11,Cerralvo,25.91611485,-100.3584231,
19,Nuevo León,12,Ciénega De Flores,26.0604924,-99.75715745,
19,Nuevo León,13,China,25.95332615,-100.1874241,
19,Nuevo León,14,Doctor Arroyo,25.4915799,-98.9811115,
19,Nuevo León,15,Doctor Coss,23.80420455,-100.2256635,
19,Nuevo León,16,Doctor González,25.97124455,-99.04202628,
19,Nuevo León,17,Galeana,25.8447798,-99.81878037,
19,Nuevo León,18,García,24.75744865,-100.3815929,
19,Nuevo León,19,San Pedro Garza García,25.8054661,-100.6396468,
19,Nuevo León,20,General Bravo,25.65271255,-100.3722379,
19,Nuevo León,21,General Escobedo,25.82439655,-98.88351748,
19,Nuevo León,22,General Terán,25.83034855,-100.351795,
19,Nuevo León,23,General Treviño,25.27065815,-99.40892924,
19,Nuevo León,24,General Zaragoza,26.2140119,-99.47228186,
19,Nuevo León,25,General Zuazua,23.8802692,-99.74025437,
19,Nuevo León,26,Guadalupe,25.9252606,-100.1145683,
19,Nuevo León,27,Los Herreras,25.6766398,-100.2000721,
19,Nuevo León,28,Higueras,25.94092355,-99.43388546,
19,Nuevo León,29,Hualahuises,26.0355173,-100.0073883,
19,Nuevo León,30,Iturbide,24.8816483,-99.67942417,
19,Nuevo León,31,Juárez,24.64172985,-99.84796066,
19,Nuevo León,32,Lampazos De Naranjo,25.6076075,-100.1567941,
19,Nuevo León,33,Linares,27.01242435,-100.3159067,
19,Nuevo León,34,Marín,24.85300565,-99.4103418,
19,Nuevo León,35,Melchor Ocampo,25.8861426,-100.023315,
19,Nuevo León,36,Mier Y Noriega,26.044443,-99.49383633,
19,Nuevo León,37,Mina,23.40224315,-100.1389355,
19,Nuevo León,38,Montemorelos,26.2993869,-100.8025046,
19,Nuevo León,39,Monterrey,25.16329245,-99.90360033,
19,Nuevo León,40,Parás,25.6802019,-100.3152586,
19,Nuevo León,41,Pesquería,26.6215135,-99.58205577,
19,Nuevo León,42,Los Ramones,25.74694875,-100.0044684,
19,Nuevo León,43,Rayones,25.6544381,-99.5974343,
19,Nuevo León,44,Sabinas Hidalgo,25.075242,-100.1439796,
19,Nuevo León,45,Salinas Victoria,26.5749243,-100.1550303,
19,Nuevo León,46,San Nicolás De Los Garza,26.1216805,-100.3270877,
19,Nuevo León,47,Hidalgo,25.73584235,-100.2664945,
19,Nuevo León,48,Santa Catarina,26.00447825,-100.4267237,
19,Nuevo León,49,Santiago,25.5817176,-100.519188,
19,Nuevo León,50,Vallecillo,25.37210935,-100.2606521,
19,Nuevo León,51,Villaldama,26.64076545,-99.90778697,
19,Nuevo León,999,No Especificado,26.470747,-100.3707064,
20,Oaxaca,1,Abejones,26.2384363,-99.8873,
20,Oaxaca,2,Acatlán De Pérez Figueroa,17.4893087,-96.61987818,
20,Oaxaca,3,Asunción Cacalotepec,18.4511878,-96.55313617,
20,Oaxaca,4,Asunción Cuyotepeji,17.03831885,-95.92852781,
20,Oaxaca,5,Asunción Ixtaltepec,17.930278,-97.673333,
20,Oaxaca,6,Asunción Nochixtlán,16.64421025,-94.928635,
20,Oaxaca,7,Asunción Ocotlán,17.45175975,-97.18435437,
20,Oaxaca,8,Asunción Tlacolulita,16.7620263,-96.72577087,
20,Oaxaca,9,Ayotzintepec,16.210417,-95.76466799,
20,Oaxaca,10,El Barrio De La Soledad,17.673611,-96.127778,
20,Oaxaca,11,Calihualá,16.8017326,-95.05366846,
20,Oaxaca,12,Candelaria Loxicha,17.5565794,-98.25325806,
20,Oaxaca,13,Ciénega De Zimatlán,15.90003305,-96.53732603,
20,Oaxaca,14,Ciudad Ixtepec,16.89311155,-96.76640918,
20,Oaxaca,15,Coatecas Altas,16.6165531,-95.07847266,
20,Oaxaca,16,Coicoyán De Las Flores,16.52241975,-96.62813276,
20,Oaxaca,17,La Compañía,17.21593695,-98.18370704,
20,Oaxaca,18,Concepción Buenavista,16.5802415,-96.85817618,
20,Oaxaca,19,Concepción Pápalo,17.98642135,-97.43815393,
20,Oaxaca,20,Constancia Del Rosario,17.87406255,-96.86509222,
20,Oaxaca,21,Cosolapa,17.04649055,-97.95995586,
20,Oaxaca,22,Cosoltepec,18.58050635,-96.65279601,
20,Oaxaca,23,Cuilápam De Guerrero,18.14292245,-97.81308757,
20,Oaxaca,24,Cuyamecalco Villa De Zaragoza,16.9963386,-96.7797728,
20,Oaxaca,25,Chahuites,17.97102805,-96.86629717,
20,Oaxaca,26,Chalcatongo De Hidalgo,16.27605915,-94.20462059,
20,Oaxaca,27,Chiquihuitlán De Benito Juárez,16.99845605,-97.56963887,
20,Oaxaca,28,Heroica Ciudad De Ejutla De Crespo,17.9900775,-96.7490776,
20,Oaxaca,29,Eloxochitlán De Flores Magón,16.5976679,-96.66083374,
20,Oaxaca,30,El Espinal,18.1974165,-96.87230167,
20,Oaxaca,31,Tamazulápam Del Espíritu Santo,16.4609135,-95.0581833,
20,Oaxaca,32,Fresnillo De Trujano,17.0325862,-96.01458575,
20,Oaxaca,33,Guadalupe Etla,17.9294795,-98.13453694,
20,Oaxaca,34,Guadalupe De Ramírez,17.17578245,-96.80885674,
20,Oaxaca,35,Guelatao De Juárez,17.7553266,-98.14679777,
20,Oaxaca,36,Guevea De Humboldt,17.31406405,-96.49917274,
20,Oaxaca,37,Mesones Hidalgo,16.85226345,-95.37203989,
20,Oaxaca,38,Villa Hidalgo,16.91811715,-98.01869636,
20,Oaxaca,39,Heroica Ciudad De Huajuapan De León,17.1844246,-96.15459114,
20,Oaxaca,40,Huautepec,17.84729795,-97.87753936,
20,Oaxaca,41,Huautla De Jiménez,18.0705554,-96.77434277,
20,Oaxaca,42,Ixtlán De Juárez,18.148157,-96.80072066,
20,Oaxaca,43,Juchitán De Zaragoza,17.47684395,-96.34600356,
20,Oaxaca,44,Loma Bonita,16.4333347,-95.019444,
20,Oaxaca,45,Magdalena Apasco,18.0013895,-95.88826527,
20,Oaxaca,46,Magdalena Jaltepec,17.24931555,-96.80832654,
20,Oaxaca,47,Santa Magdalena Jicotlán,17.24502805,-97.25034062,
20,Oaxaca,48,Magdalena Mixtepec,17.80390755,-97.48165877,
20,Oaxaca,49,Magdalena Ocotlán,16.9044808,-96.90481317,
20,Oaxaca,50,Magdalena Peñasco,16.70957815,-96.71497421,
20,Oaxaca,51,Magdalena Teitipac,17.23541895,-97.56414932,
20,Oaxaca,52,Magdalena Tequisistlán,16.8861947,-96.55773479,
20,Oaxaca,53,Magdalena Tlacotepec,16.36661905,-95.6371093,
20,Oaxaca,54,Magdalena Zahuatlán,16.5154414,-95.25199104,
20,Oaxaca,55,Mariscala De Juárez,17.39125905,-97.22608636,
20,Oaxaca,56,Mártires De Tacubaya,17.82258885,-98.11998133,
20,Oaxaca,57,Matías Romero Avendaño,16.5497519,-98.23808214,
20,Oaxaca,58,Mazatlán Villa De Flores,17.13245245,-94.87857878,
20,Oaxaca,59,Miahuatlán De Porfirio Díaz,18.01487755,-96.90708723,
20,Oaxaca,60,Mixistlán De La Reforma,16.3610815,-96.58505785,
20,Oaxaca,61,Monjas,17.1729383,-96.09160847,
20,Oaxaca,62,Natividad,16.37440465,-96.63274906,
20,Oaxaca,63,Nazareno Etla,17.3024195,-96.42505776,
20,Oaxaca,64,Nejapa De Madero,17.18165875,-96.82864313,
20,Oaxaca,65,Ixpantepec Nieves,16.56316515,-95.99304609,
20,Oaxaca,66,Santiago Niltepec,17.50377375,-98.01827603,
20,Oaxaca,67,Oaxaca De Juárez,16.5198317,-94.58443189,
20,Oaxaca,68,Ocotlán De Morelos,17.0604663,-96.7253575,
20,Oaxaca,69,La Pe,16.78469895,-96.66817646,
20,Oaxaca,70,Pinotepa De Don Luis,16.62289965,-96.7937679,
20,Oaxaca,71,Pluma Hidalgo,16.4025937,-97.96084362,
20,Oaxaca,72,San José Del Progreso,15.9222617,-96.44078827,
20,Oaxaca,73,Putla Villa De Guerrero,16.6756182,-96.66638485,
20,Oaxaca,74,Santa Catarina Quioquitani,16.7867827,-97.77984908,
20,Oaxaca,75,Reforma De Pineda,16.31757625,-96.28949346,
20,Oaxaca,76,La Reforma,16.3944065,-94.45483831,
20,Oaxaca,77,Reyes Etla,16.193611,-95.073889,
20,Oaxaca,78,Rojas De Cuauhtémoc,17.2095476,-96.8240391,
20,Oaxaca,79,Salina Cruz,17.0054044,-96.63889272,
20,Oaxaca,80,San Agustín Amatengo,16.1825,-95.195833,
20,Oaxaca,81,San Agustín Atenango,16.5193486,-96.79682511,
20,Oaxaca,82,San Agustín Chayuco,17.58626655,-98.00090806,
20,Oaxaca,83,San Agustín De Las Juntas,16.4558972,-97.79988167,
20,Oaxaca,84,San Agustín Etla,16.99073275,-96.68403378,
20,Oaxaca,85,San Agustín Loxicha,17.20400325,-96.71808174,
20,Oaxaca,86,San Agustín Tlacotepec,15.9683813,-96.61200863,
20,Oaxaca,87,San Agustín Yatareni,17.20071455,-97.52040236,
20,Oaxaca,88,San Andrés Cabecera Nueva,17.0804835,-96.67822317,
20,Oaxaca,89,San Andrés Dinicuiti,16.82539735,-97.79507466,
20,Oaxaca,90,San Andrés Huaxpaltepec,17.69897075,-97.69249192,
20,Oaxaca,91,San Andrés Huayápam,16.3411829,-97.93462519,
20,Oaxaca,92,San Andrés Ixtlahuaca,17.12859905,-96.66728064,
20,Oaxaca,93,San Andrés Lagunas,17.0588391,-96.85764623,
20,Oaxaca,94,San Andrés Nuxiño,17.589783,-97.52814891,
20,Oaxaca,95,San Andrés Paxtlán,17.22875315,-97.0698313,
20,Oaxaca,96,San Andrés Sinaxtla,16.21228065,-96.51636586,
20,Oaxaca,97,San Andrés Solaga,17.4854117,-97.2733469,
20,Oaxaca,98,San Andrés Teotilálpam,17.27450535,-96.22059996,
20,Oaxaca,99,San Andrés Tepetlapa,17.9511284,-96.64844166,
20,Oaxaca,100,San Andrés Yaá,17.6624132,-98.38937767,
20,Oaxaca,101,San Andrés Zabache,17.29422035,-96.12644397,
20,Oaxaca,102,San Andrés Zautla,16.6048095,-96.86396056,
20,Oaxaca,103,San Antonino Castillo Velasco,17.1829481,-96.90519552,
20,Oaxaca,104,San Antonino El Alto,16.81614965,-96.69515192,
20,Oaxaca,105,San Antonino Monte Verde,16.82223735,-97.00100387,
20,Oaxaca,106,San Antonio Acutla,17.52381555,-97.75099773,
20,Oaxaca,107,San Antonio De La Cal,17.7453788,-97.49957614,
20,Oaxaca,108,San Antonio Huitepec,17.0281507,-96.69562309,
20,Oaxaca,109,San Antonio Nanahuatípam,16.92197305,-97.14836803,
20,Oaxaca,110,San Antonio Sinicahua,18.1486675,-97.16040384,
20,Oaxaca,111,San Antonio Tepetlapa,17.1507241,-97.57538493,
20,Oaxaca,112,San Baltazar Chichicápam,16.53444185,-98.04943812,
20,Oaxaca,113,San Baltazar Loxicha,16.75844735,-96.49360555,
20,Oaxaca,114,San Baltazar Yatzachi El Bajo,16.043592,-96.79846458,
20,Oaxaca,115,San Bartolo Coyotepec,17.2249819,-96.21256385,
20,Oaxaca,116,San Bartolomé Ayautla,16.9488631,-96.69319486,
20,Oaxaca,117,San Bartolomé Loxicha,18.05834615,-96.66154329,
20,Oaxaca,118,San Bartolomé Quialana,15.9569966,-96.76398106,
20,Oaxaca,119,San Bartolomé Yucuañe,16.8942894,-96.49916892,
20,Oaxaca,120,San Bartolomé Zoogocho,17.21052405,-97.45568297,
20,Oaxaca,121,San Bartolo Soyaltepec,17.24569025,-96.24587708,
20,Oaxaca,122,San Bartolo Yautepec,17.57706925,-97.31194366,
20,Oaxaca,123,San Bernardo Mixtepec,16.42602855,-95.92210627,
20,Oaxaca,124,San Blas Atempa,16.8424352,-96.91895782,
20,Oaxaca,125,San Carlos Yautepec,16.36064765,-95.14105123,
20,Oaxaca,126,San Cristóbal Amatlán,16.42229895,-96.09064826,
20,Oaxaca,127,San Cristóbal Amoltepec,16.30254145,-96.37909496,
20,Oaxaca,128,San Cristóbal Lachirioag,17.28556105,-97.57585733,
20,Oaxaca,129,San Cristóbal Suchixtlahuaca,17.35004395,-96.17743245,
20,Oaxaca,130,San Dionisio Del Mar,17.7250231,-97.38421992,
20,Oaxaca,131,San Dionisio Ocotepec,16.3283036,-94.72886014,
20,Oaxaca,132,San Dionisio Ocotlán,16.7851967,-96.30608628,
20,Oaxaca,133,San Esteban Atatlahuca,16.75045135,-96.66340066,
20,Oaxaca,134,San Felipe Jalapa De Díaz,17.07486625,-97.68955012,
20,Oaxaca,135,San Felipe Tejalápam,18.06620495,-96.54525133,
20,Oaxaca,136,San Felipe Usila,17.08072255,-96.8998187,
20,Oaxaca,137,San Francisco Cahuacuá,17.82005545,-96.50918851,
20,Oaxaca,138,San Francisco Cajonos,16.83075735,-97.33997772,
20,Oaxaca,139,San Francisco Chapulapa,17.1802102,-96.26815542,
20,Oaxaca,140,San Francisco Chindúa,17.9127158,-96.71965292,
20,Oaxaca,141,San Francisco Del Mar,17.41513595,-97.31818577,
20,Oaxaca,142,San Francisco Huehuetlán,16.20736175,-94.5526355,
20,Oaxaca,143,San Francisco Ixhuatán,18.20430835,-96.93843416,
20,Oaxaca,144,San Francisco Jaltepetongo,16.33619815,-94.4755665,
20,Oaxaca,145,San Francisco Lachigoló,17.33961815,-97.27812727,
20,Oaxaca,146,San Francisco Logueche,17.02797885,-96.59542582,
20,Oaxaca,147,San Francisco Nuxaño,16.3745543,-96.38442109,
20,Oaxaca,148,San Francisco Ozolotepec,17.363347,-97.33697106,
20,Oaxaca,149,San Francisco Sola,16.0981858,-96.19692483,
20,Oaxaca,150,San Francisco Telixtlahuaca,16.5190304,-96.90285372,
20,Oaxaca,151,San Francisco Teopan,17.3669531,-96.92583242,
20,Oaxaca,152,San Francisco Tlapancingo,17.8983638,-97.5701493,
20,Oaxaca,153,San Gabriel Mixtepec,17.4806035,-98.25740797,
20,Oaxaca,154,San Ildefonso Amatlán,16.0612374,-97.06818221,
20,Oaxaca,155,San Ildefonso Sola,16.2966829,-96.45741138,
20,Oaxaca,156,San Ildefonso Villa Alta,16.5763367,-96.93880234,
20,Oaxaca,157,San Jacinto Amilpas,17.372504,-96.10687822,
20,Oaxaca,158,San Jacinto Tlacotepec,17.0934661,-96.75783354,
20,Oaxaca,159,San Jerónimo Coatlán,16.5060773,-97.36380705,
20,Oaxaca,160,San Jerónimo Silacayoapilla,16.19452925,-96.94068719,
20,Oaxaca,161,San Jerónimo Sosola,17.80713835,-97.87075283,
20,Oaxaca,162,San Jerónimo Taviche,17.3838965,-97.05761704,
20,Oaxaca,163,San Jerónimo Tecóatl,16.697626,-96.57398984,
20,Oaxaca,164,San Jorge Nuchita,18.1462289,-96.94196813,
20,Oaxaca,165,San José Ayuquila,17.68598375,-98.09257067,
20,Oaxaca,166,San José Chiltepec,17.95137585,-97.97557344,
20,Oaxaca,167,San José Del Peñasco,17.9135767,-96.09728414,
20,Oaxaca,168,San José Estancia Grande,16.2795458,-96.49205815,
20,Oaxaca,169,San José Independencia,16.3768312,-98.25646483,
20,Oaxaca,170,San José Lachiguiri,18.2552115,-96.64147437,
20,Oaxaca,171,San José Tenango,16.39352075,-96.32576836,
20,Oaxaca,172,San Juan Achiutla,18.16449175,-96.6707394,
20,Oaxaca,173,San Juan Atepec,17.34740575,-97.49021788,
20,Oaxaca,174,Ánimas Trujano,17.4739588,-96.47625297,
20,Oaxaca,175,San Juan Bautista Atatlahuca,16.9880907,-96.71524246,
20,Oaxaca,176,San Juan Bautista Coixtlahuaca,17.5830094,-96.76534398,
20,Oaxaca,177,San Juan Bautista Cuicatlán,17.7282796,-97.25611313,
20,Oaxaca,178,San Juan Bautista Guelache,17.7254965,-96.92219407,
20,Oaxaca,179,San Juan Bautista Jayacatlán,17.23920465,-96.75068874,
20,Oaxaca,180,San Juan Bautista Lo De Soto,17.4320144,-96.81000337,
20,Oaxaca,181,San Juan Bautista Suchitepec,16.50692805,-98.34857631,
20,Oaxaca,182,San Juan Bautista Tlacoatzintepec,18.0061934,-97.64182585,
20,Oaxaca,183,San Juan Bautista Tlachichilco,17.8701824,-96.59091124,
20,Oaxaca,184,San Juan Bautista Tuxtepec,17.585565,-98.35127823,
20,Oaxaca,185,San Juan Cacahuatepec,18.05040725,-96.11441884,
20,Oaxaca,186,San Juan Cieneguilla,16.655554,-98.19347946,
20,Oaxaca,187,San Juan Coatzóspam,17.87496455,-98.3103585,
20,Oaxaca,188,San Juan Colorado,18.0657979,-96.70875094,
20,Oaxaca,189,San Juan Comaltepec,16.5017187,-97.90326425,
20,Oaxaca,190,San Juan Cotzocón,17.3285434,-95.93792776,
20,Oaxaca,191,San Juan Chicomezúchil,17.3125888,-95.52973844,
20,Oaxaca,192,San Juan Chilateca,17.27553335,-96.50339965,
20,Oaxaca,193,San Juan Del Estado,16.82758675,-96.67250618,
20,Oaxaca,194,San Juan Del Río,17.33575835,-96.77358028,
20,Oaxaca,195,San Juan Diuxi,16.8969181,-96.14738987,
20,Oaxaca,196,San Juan Evangelista Analco,17.2794407,-97.38438915,
20,Oaxaca,197,San Juan Guelavía,17.39945045,-96.54006533,
20,Oaxaca,198,San Juan Guichicovi,16.960232,-96.54014909,
20,Oaxaca,199,San Juan Ihualtepec,17.10498075,-95.22541425,
20,Oaxaca,200,San Juan Juquila Mixes,17.76780185,-98.29005803,
20,Oaxaca,201,San Juan Juquila Vijanos,16.8679884,-95.87877444,
20,Oaxaca,202,San Juan Lachao,17.3304137,-96.29829134,
20,Oaxaca,203,San Juan Lachigalla,16.2049967,-97.12057885,
20,Oaxaca,204,San Juan Lajarcia,16.5646235,-96.54505519,
20,Oaxaca,205,San Juan Lalana,16.51210665,-95.92069174,
20,Oaxaca,206,San Juan De Los Cués,17.5121062,-95.83318463,
20,Oaxaca,207,San Juan Mazatlán,18.04376305,-97.05047297,
20,Oaxaca,208,San Juan Mixtepec,17.14683005,-95.44035329,
20,Oaxaca,209,San Juan Mixtepec,17.37567815,-97.86605161,
20,Oaxaca,210,San Juan Ñumí,17.37567815,-97.86605161,
20,Oaxaca,211,San Juan Ozolotepec,17.43682815,-97.76369317,
20,Oaxaca,212,San Juan Petlapa,16.097754,-96.26860871,
20,Oaxaca,213,San Juan Quiahije,17.4891984,-96.03555873,
20,Oaxaca,214,San Juan Quiotepec,16.355306,-97.37642134,
20,Oaxaca,215,San Juan Sayultepec,17.67252395,-96.63589917,
20,Oaxaca,216,San Juan Tabaá,17.44863145,-97.28364555,
20,Oaxaca,217,San Juan Tamazola,17.3193348,-96.21846175,
20,Oaxaca,218,San Juan Teita,17.11718755,-97.15917769,
20,Oaxaca,219,San Juan Teitipac,17.0744385,-97.42857377,
20,Oaxaca,220,San Juan Tepeuxila,16.89024555,-96.59490498,
20,Oaxaca,221,San Juan Teposcolula,17.74960755,-96.73427952,
